localized_slugs,phone,additional_ids,name,logo,location,,id,type,additional_slugs,slug,cooperative
"{'de': 'herrlisberg', 'it': 'herrlisberg', 'fr': 'herrlisberg'}",061 512 17 16,[],Herrlisberg,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.6615398, 'lat': 47.2196201}, 'zip': '8820', 'country': 'CH', 'address': 'Herrlisberg Süd / A3', 'city': 'Wädenswil', 'address2': ''}",,4797268,soca,[],herrlisberg,
"{'de': 'herzogenbuchsee', 'it': 'herzogenbuchsee', 'fr': 'herzogenbuchsee'}",058 567 79 30,['0034290_168'],Herzogenbuchsee,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.7037935, 'lat': 47.18653}, 'zip': '3360', 'country': 'CH', 'address': 'Bernstrasse 33', 'city': 'Herzogenbuchsee', 'address2': ''}",,34290,mm,[],herzogenbuchsee,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'hilterfingen', 'it': 'hilterfingen', 'fr': 'hilterfingen'}",058 567 08 55,['0034520_943'],Hilterfingen,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.6586756, 'lat': 46.7353444}, 'zip': '3652', 'country': 'CH', 'address': 'Staatsstrasse 16b', 'city': 'Hilterfingen', 'address2': ''}",,34520,m,[],hilterfingen,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'hinterkappelen-chappelemaerit', 'it': 'hinterkappelen-chappelemaerit', 'fr': 'hinterkappelen-chappelemaerit'}",058 567 80 00,['0034380_1122'],Hinterkappelen - Chappelemärit,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.3766563, 'lat': 46.96677}, 'zip': '3032', 'country': 'CH', 'address': 'Kappelenring 2', 'city': 'Hinterkappelen', 'address2': ''}",,34380,mm,[],hinterkappelen-chappelemaerit,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'hinwil', 'it': 'hinwil', 'fr': 'hinwil'}",058 712 83 60,['0093650_709'],Hinwil,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.8446093, 'lat': 47.3003215}, 'zip': '8340', 'country': 'CH', 'address': 'Bachtelstrasse 12', 'city': 'Hinwil', 'address2': ''}",,93650,m,[],hinwil,"{'name': 'Ostschweiz', 'id': 'gmos', 'url': 'https://www.migros.ch/de/genossenschaften/migros-ostschweiz.html'}"
"{'de': 'hinwil-2', 'it': 'hinwil-2', 'fr': 'hinwil-2'}",058 563 33 40,[],Hinwil,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.8398702, 'lat': 47.3002442}, 'zip': '8340', 'country': 'CH', 'address': 'Bahnhofplatz', 'city': 'Hinwil', 'address2': ''}",,4797304,mig,[],hinwil-2,
"{'de': 'hittnau', 'it': 'hittnau', 'fr': 'hittnau'}",058 712 70 70,['0093850_726'],Hittnau,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.8254402, 'lat': 47.3631688}, 'zip': '8335', 'country': 'CH', 'address': 'Jakob Stutz-Strasse 75', 'city': 'Hittnau', 'address2': ''}",,93850,m,[],hittnau,"{'name': 'Ostschweiz', 'id': 'gmos', 'url': 'https://www.migros.ch/de/genossenschaften/migros-ostschweiz.html'}"
"{'de': 'hitzkirch', 'it': 'hitzkirch', 'fr': 'hitzkirch'}",041 919 69 10,['0073880_742'],Hitzkirch,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.2518859, 'lat': 47.2222081}, 'zip': '6285', 'country': 'CH', 'address': 'Richensee 2', 'city': 'Hitzkirch', 'address2': ''}",,73880,m,[],hitzkirch,"{'name': 'Luzern', 'id': 'gmlu', 'url': 'https://www.migros.ch/de/genossenschaften/migros-luzern.html'}"
"{'de': 'hochdorf-seetal-center', 'it': 'hochdorf-seetal-center', 'fr': 'hochdorf-seetal-center'}",041 914 00 40,['0074340_359'],Hochdorf - Seetal-Center,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 8.2913828, 'lat': 47.1660917}, 'zip': '6280', 'country': 'CH', 'address': 'Hauptstrasse 5', 'city': 'Hochdorf', 'address2': ''}",,74340,mm,[],hochdorf-seetal-center,"{'name': 'Luzern', 'id': 'gmlu', 'url': 'https://www.migros.ch/de/genossenschaften/migros-luzern.html'}"
"{'de': 'hombrechtikon', 'it': 'hombrechtikon', 'fr': 'hombrechtikon'}",055 254 30 50,['0150181_419'],Hombrechtikon,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.7694304, 'lat': 47.2517184}, 'zip': '8634', 'country': 'CH', 'address': 'Rütistrasse 16', 'city': 'Hombrechtikon', 'address2': ''}",,150181,m,[],hombrechtikon,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'horgen-schinzenhof', 'it': 'horgen-schinzenhof', 'fr': 'horgen-schinzenhof'}",044 727 37 27,"['0150055_122', '0150055_1171']",Horgen - Schinzenhof,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 8.5970064, 'lat': 47.2601197}, 'zip': '8810', 'country': 'CH', 'address': 'Alte Landstrasse 24', 'city': 'Horgen', 'address2': ''}",,150055,mm,[],horgen-schinzenhof,"{'name': 'Zürich', 'id': 'gmzh', 'url': 'https://www.migros.ch/de/genossenschaften/migros-zuerich.html'}"
"{'de': 'horw', 'it': 'horw', 'fr': 'horw'}",041 348 01 40,['0073800_436'],Horw,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 8.309017, 'lat': 47.0189983}, 'zip': '6048', 'country': 'CH', 'address': 'Gemeindehausplatz 14+15', 'city': 'Horw', 'address2': ''}",,73800,m,[],horw,"{'name': 'Luzern', 'id': 'gmlu', 'url': 'https://www.migros.ch/de/genossenschaften/migros-luzern.html'}"
"{'de': 'hunzenschwil', 'it': 'hunzenschwil', 'fr': 'hunzenschwil'}",062 897 15 54,[],Hunzenschwil,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.1142192, 'lat': 47.386801}, 'zip': '5502', 'country': 'CH', 'address': 'Hauptstrasse 43', 'city': 'Hunzenschwil', 'address2': ''}",,4797047,shell,[],hunzenschwil,
"{'de': 'huttwil', 'it': 'huttwil', 'fr': 'huttwil'}",058 567 37 50,['0034400_685'],Huttwil,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.8401887, 'lat': 47.1137122}, 'zip': '4950', 'country': 'CH', 'address': 'Bernstrasse 6', 'city': 'Huttwil', 'address2': ''}",,34400,mm,[],huttwil,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'haegendorf-outlet', 'it': 'haegendorf-outlet', 'fr': 'haegendorf-outlet'}",058 567 27 75,[],Hägendorf Outlet,"{'small': '//image.migros.ch/filialen/50x50/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'stack': '//image.migros.ch/filialen/{stack}/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'original': '//image.migros.ch/filialen/original/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'large': '//image.migros.ch/filialen/600x400/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png', 'medium': '//image.migros.ch/filialen/200x200/42aea7453ca89c34ff010ccde8815427502cae60/out-de.png'}","{'geo': {'lon': 7.8315137, 'lat': 47.3286815}, 'zip': '4614', 'country': 'CH', 'address': 'Industriestrasse West 10/40', 'city': 'Hägendorf', 'address2': ''}",,37090,spez,[],haegendorf-outlet,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'huenibach', 'it': 'huenibach', 'fr': 'huenibach'}",058 567 80 30,['0033280_944'],Hünibach,"{'small': '//image.migros.ch/filialen/50x50/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'stack': '//image.migros.ch/filialen/{stack}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'original': '//image.migros.ch/filialen/original/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'large': '//image.migros.ch/filialen/600x400/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/b7ed598472b2aa065658425a494316272885c3ff/m-de.png', 'medium': '//image.migros.ch/filialen/200x200/b7ed598472b2aa065658425a494316272885c3ff/m-de.png'}","{'geo': {'lon': 7.6454474, 'lat': 46.7451794}, 'zip': '3626', 'country': 'CH', 'address': 'Staatsstrasse 134', 'city': 'Hünibach', 'address2': ''}",,33280,m,[],huenibach,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'ibach', 'it': 'ibach', 'fr': 'ibach'}",041 811 41 21,[],Ibach,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 8.6463388, 'lat': 47.015464}, 'zip': '6438', 'country': 'CH', 'address': 'Mythen Center', 'city': 'Ibach', 'address2': ''}",,4797140,mgls,[],ibach,
"{'de': 'ibach-schwyz-mythen-center', 'it': 'ibach-schwyz-mythen-center', 'fr': 'ibach-schwyz-mythen-center'}",041 819 50 50,"['0074370_360', '0074370_1182']",Ibach-Schwyz - Mythen-Center,"{'small': '//image.migros.ch/filialen/50x50/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'original': '//image.migros.ch/filialen/original/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'large': '//image.migros.ch/filialen/600x400/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png', 'medium': '//image.migros.ch/filialen/200x200/59693c1c6da2cea59bf3f1910a70f39a93eb4a60/mmm-de.png'}","{'geo': {'lon': 8.64652, 'lat': 47.0155468}, 'zip': '6438', 'country': 'CH', 'address': 'Mythen-Centerstr. 18', 'city': 'Ibach', 'address2': ''}",,74370,mmm,[],ibach-schwyz-mythen-center,"{'name': 'Luzern', 'id': 'gmlu', 'url': 'https://www.migros.ch/de/genossenschaften/migros-luzern.html'}"
"{'de': 'ilanz-center-marcau', 'it': 'ilanz-center-marcau', 'fr': 'ilanz-center-marcau'}",058 712 62 60,['0090467_730'],Ilanz - Center Marcau,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 9.2075797, 'lat': 46.7745715}, 'zip': '7130', 'country': 'CH', 'address': 'Poststrasse 4', 'city': 'Ilanz', 'address2': ''}",,90467,mm,['ilanz-center-mundaun'],ilanz-center-marcau,"{'name': 'Ostschweiz', 'id': 'gmos', 'url': 'https://www.migros.ch/de/genossenschaften/migros-ostschweiz.html'}"
"{'de': 'interlaken', 'it': 'interlaken', 'fr': 'interlaken'}",058 567 80 50,"['0034300_174', '0034300_1151']",Interlaken,"{'small': '//image.migros.ch/filialen/50x50/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'stack': '//image.migros.ch/filialen/{stack}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'original': '//image.migros.ch/filialen/original/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'large': '//image.migros.ch/filialen/600x400/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png', 'medium': '//image.migros.ch/filialen/200x200/66935cb3566ddd039ecd000be03d6893b39dd6c9/mm-de.png'}","{'geo': {'lon': 7.8521379, 'lat': 46.6815587}, 'zip': '3800', 'country': 'CH', 'address': 'Rugenparkstrasse 1', 'city': 'Interlaken', 'address2': ''}",,34300,mm,[],interlaken,"{'name': 'Aare', 'id': 'gmaa', 'url': 'https://www.migros.ch/de/genossenschaften/migros-aare.html'}"
"{'de': 'interlaken-3', 'it': 'interlaken-3', 'fr': 'interlaken-3'}",058 563 33 50,[],Interlaken,"{'small': '//image.migros.ch/filialen/50x50/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'stack': '//image.migros.ch/filialen/{stack}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'original': '//image.migros.ch/filialen/original/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'large': '//image.migros.ch/filialen/600x400/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'custom': '//image.migros.ch/filialen/custom/resize-width-{width}-height-{height}/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png', 'medium': '//image.migros.ch/filialen/200x200/6de9c3b0fa66e5586d91cbbcd4f6ef351c3bc4e3/mno-de.png'}","{'geo': {'lon': 7.852176, 'lat': 46.6831647}, 'zip': '3800', 'country': 'CH', 'address': 'Bahnhofstrasse 37', 'city': 'Interlaken', 'address2': ''}",,4797363,mig,['migrolino-interlaken-3'],interlaken-3,
