gemeinde.NAME,geometry,BEVDICHTE_SQKM_2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_2019,ALTERSVERTEILUNG_ANTEIL_20_64_2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_2019,PRIVATHAUSHALTE_2019,GESAMTFLAECHE_SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004,WALD_GEHOELZE_ANTEIL_2004,UNPRODUKTIVE_FLAECHE_ANTEIL_2004,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,AVG_INCOME_PRO_STEUERPFLPERSON,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,ANZAHL_FILIALEN_MIGROS,GMDNAME,linregModel,knnModel,rfModel,xgbrModel,ensemble
Zäziwil,"MULTIPOLYGON (((7.673389521443099 46.90995169365646, 7.6667485751058795 46.90859019309031, 7.665024832204142 46.91124352679598, 7.659155034007173 46.91089718016073, 7.655008978711942 46.907296369452894, 7.64978331602036 46.906106051706466, 7.649438567440012 46.90301679895988, 7.646367583375602 46.90349053746097, 7.646009226298662 46.8998757932678, 7.658107179769539 46.897144830143894, 7.656945921393631 46.896364554965636, 7.658324915715021 46.89429045614995, 7.656260960398467 46.89357387690461, 7.65622013490869 46.89185209621789, 7.658887400240851 46.88919876251222, 7.662856545080378 46.89052642461401, 7.663918007814606 46.88877080546292, 7.662502724168968 46.887265989047705, 7.668903253733051 46.881258666374265, 7.676183799410125 46.878862106898175, 7.679667574537847 46.88219021939321, 7.685160870995752 46.88192747366991, 7.6863901718546215 46.88380252269523, 7.685224377313183 46.88489530604437, 7.688771658758338 46.889493356201974, 7.685487474913975 46.89074537938342, 7.686703167276253 46.8940515964015, 7.683872599984979 46.89451339191517, 7.681554619398696 46.892323844221075, 7.677113713343957 46.892017307543895, 7.672146612087635 46.896535737785356, 7.674083554769324 46.898205765526576, 7.6728905432347005 46.90090886167984, 7.674605213805377 46.90118155989265, 7.67242785435055 46.90188619615057, 7.6746233584675 46.90563629420119, 7.673389521443099 46.90995169365646)))",291.8669131,6.523115896,21.34262191,58.70804307,19.94933502,688.0,5.41,64.57564576,25.8302583,0.0,90.0,188.0,168.0,0.0,3.32,9.926366468,39.82582838,57906.278713629,954.9999997095208,2.0,0,Zäziwil,0,0,0,0,0
Oberhünigen,"MULTIPOLYGON (((7.6888260927447085 46.86160449007288, 7.688585675971571 46.86342181465898, 7.681345955784275 46.86785067249477, 7.687542357899467 46.877904677406484, 7.687764630010481 46.88227780130097, 7.685160870995752 46.88192747366991, 7.679667574537847 46.88219021939321, 7.676183799410125 46.878862106898175, 7.668903253733051 46.881258666374265, 7.662502724168968 46.887265989047705, 7.658764923771518 46.88247486059344, 7.65096271905839 46.88327105975493, 7.653992877633024 46.880084272611064, 7.648295453726229 46.874819405655714, 7.654582579152039 46.87023926997924, 7.655371871954413 46.86811341821806, 7.672096714266795 46.860794357426066, 7.667610446556748 46.85901883329594, 7.6710080345393825 46.857589655801064, 7.670749473104122 46.855181153337554, 7.680307173877702 46.855603138893144, 7.682103495427933 46.85613261133554, 7.6819039041445745 46.85762747526124, 7.685573662059062 46.85713781277692, 7.685696138528396 46.86050772572793, 7.6888260927447085 46.86160449007288)))",52.07986689,2.236421725,22.36421725,57.1884984,20.44728435,125.0,6.01,38.41059603,57.61589404,0.662251656,51.0,7.0,20.0,0.0,3.2920000000000003,7.037874505,53.84397965,53393.577981651,180.99999994932,0.0,0,Oberhünigen,0,0,0,0,0
Allmendingen,"MULTIPOLYGON (((7.522008605346322 46.92549947278246, 7.516451802570986 46.927963709187274, 7.509207546218158 46.92459976772998, 7.508264023787733 46.923909064957385, 7.511031084761575 46.92165582133037, 7.504934478288062 46.91934485326414, 7.5039728111955135 46.91572015658146, 7.515054663587472 46.90817218853053, 7.518887723461072 46.91021244888185, 7.5221129371535325 46.90782982289109, 7.525959605523726 46.90927890536501, 7.530332469095501 46.90742376131873, 7.531938271693435 46.908506592178355, 7.529842563218165 46.91047519460514, 7.53436512025246 46.90960932801702, 7.5407883306441965 46.910972819081074, 7.538601898858309 46.91153015849412, 7.537776316731687 46.91720506801764, 7.536483509555384 46.916761186985106, 7.533430670153097 46.92096312805987, 7.530690826172441 46.92003157504093, 7.52572826108165 46.92296954994683, 7.529366265837422 46.9236503002299, 7.529393482830607 46.92515710714302, 7.522008605346322 46.92549947278246)))",155.1181102,7.614213198,18.44331641,52.62267343,28.93401015,249.0,3.81,65.25198939,21.48541114,3.448275862,42.0,19.0,154.0,1.727115717,3.148,10.82902366,33.12960351,106531.07569721,393.000000013362,3.0,0,Allmendingen,0,0,0,0,0
Wichtrach,"MULTIPOLYGON (((7.602679773147624 46.83633910018089, 7.605215489679391 46.84211950609331, 7.604276503414497 46.84308091658081, 7.60654005001441 46.84453995154424, 7.608681120144989 46.850529359736555, 7.605528485101022 46.85224715942746, 7.597789786705328 46.852720897928556, 7.595358401980772 46.85772899065432, 7.5913711124791226 46.857551836340896, 7.587719499226758 46.862157848490114, 7.583106218881845 46.86079236692816, 7.581981249830186 46.862806750806726, 7.5682094512784115 46.862340974297254, 7.568731110314463 46.861343734847495, 7.561291798843808 46.86037635286628, 7.561573041106723 46.8584634843808, 7.555998093669262 46.856092801377464, 7.5569325437686246 46.854357087205415, 7.555004673417997 46.853783823809145, 7.558452159221472 46.83937859047988, 7.562090163977244 46.83295525374456, 7.563559881609251 46.83045916937329, 7.567778515552977 46.8248539272764, 7.576805484959443 46.828106400851084, 7.580756485136845 46.82844279499682, 7.581881454188506 46.827190771815374, 7.581654645911962 46.828606015824924, 7.584208507105851 46.829531597350154, 7.585505850447685 46.83111603368152, 7.590599964338871 46.83175100251281, 7.595730367554305 46.83214114010194, 7.594505602860965 46.83720297627111, 7.598855785605087 46.83450187061575, 7.600497877527268 46.83642071059495, 7.602679773147624 46.83633910018089)))",375.3448276,6.867248507,20.87735416,59.20992191,19.91272393,1920.0,11.6,63.30749354,22.30835487,1.291989664,96.0,362.0,736.0,6.484483557,2.31,12.42547501,31.86326406,69101.566871852,2437.000000100729,7.0,1,Wichtrach,0,0,0,0,0
Ferenbalm,"MULTIPOLYGON (((7.211090747528235 46.926972441231214, 7.216511465337645 46.92766314400381, 7.215368351623861 46.930750406252486, 7.218307786887877 46.93142916603766, 7.21740508994723 46.93307530780404, 7.2293851031143035 46.93689706377919, 7.228201163910742 46.938811922762575, 7.230206149075395 46.93995247806141, 7.234774067764998 46.938276478826474, 7.234352204370626 46.93301758336483, 7.241147380335895 46.93115845832275, 7.246432013179379 46.94098952746925, 7.23432498737744 46.95268370265364, 7.243097931514177 46.96033318609765, 7.238285059885905 46.960404844022186, 7.240385304526706 46.96338063838826, 7.239287552468231 46.96364537460945, 7.235626866884805 46.963784709462715, 7.2341390045906735 46.961318482559996, 7.224445218851168 46.9628670899291, 7.206291484396556 46.95984352361334, 7.211022705045272 46.956525363607824, 7.208858954087038 46.95434775890115, 7.207761202028563 46.948995310038036, 7.210115471939094 46.947810963785315, 7.210269701567144 46.94302381632686, 7.201963982480089 46.93929760425108, 7.203896388996247 46.938469557123135, 7.203002764386662 46.93734293530962, 7.211716738371497 46.931236087741, 7.212687477795107 46.928455362169494, 7.211090747528235 46.926972441231214)), ((7.234202510908107 46.92938890568634, 7.230804922925472 46.929504354564756, 7.218543667495483 46.924342993500396, 7.218552739826545 46.92174738423394, 7.2233338582961 46.91929509081655, 7.221882285326216 46.91594508284458, 7.227094339521206 46.91589930139279, 7.2268766035757235 46.91410586278154, 7.232973210049236 46.91599086429636, 7.233807864506919 46.920244558316625, 7.231190496995597 46.9212995222056, 7.2335130137474115 46.92401854234209, 7.231775662349081 46.925907524852725, 7.233998383459216 46.92586771489465, 7.234202510908107 46.92938890568634)))",134.7873501,8.009708738,18.0420712,58.25242718,23.70550162,538.0,9.17,68.23144105,18.77729258,1.637554585,88.0,162.0,117.0,3.223207091,0.71,11.26090404,46.49748877,64252.215799615,656.0000002449067,13.0,0,Ferenbalm,0,0,0,0,0
Frauenkappelen,"MULTIPOLYGON (((7.371507705362538 46.960735266674206, 7.368110117379904 46.96672268436861, 7.3538438767852625 46.9652198584513, 7.347293653758661 46.96181411653802, 7.326504407130605 46.963685184567524, 7.317531871710509 46.96701329706256, 7.306277645028377 46.963854376889344, 7.30741622257663 46.960792991113415, 7.305288760942643 46.95962058784812, 7.307257456783049 46.957598241977934, 7.308291702524091 46.952641902197655, 7.304794318899777 46.95207261979719, 7.3054112374119775 46.94256003031529, 7.306862810381862 46.9403724731191, 7.324739838739089 46.94328457155225, 7.328450422143355 46.94640965326109, 7.341405710899569 46.94608122110698, 7.343846167955187 46.9473730542465, 7.34345605771953 46.948794269749754, 7.346640445922214 46.949433219576854, 7.347570359856046 46.94769153391109, 7.349389362233931 46.94791446967631, 7.351358058074337 46.9485494385076, 7.350564229106431 46.95021349475511, 7.353090873307136 46.95192731345022, 7.358203131860446 46.951178886238424, 7.368504763781091 46.95663285049463, 7.371507705362538 46.960735266674206)))",132.1851453,11.97068404,16.53094463,60.83061889,22.63843648,564.0,9.29,42.34913793,40.94827586,9.913793103,55.0,285.0,134.0,0.0,2.26,11.70702592,31.83833561,75063.84083045,778.9999998813523,5.0,0,Frauenkappelen,0,0,0,0,0
Gurbrü,"MULTIPOLYGON (((7.222544565493726 46.974589132084134, 7.2146697821321055 46.97132869651783, 7.214225237910078 46.966925715154794, 7.207457278937994 46.96751291203639, 7.20646385868673 46.964129065600055, 7.19532303614287 46.96382252892288, 7.194488381685186 46.96144985542164, 7.200008895136277 46.95908514391202, 7.206291484396556 46.95984352361334, 7.224445218851168 46.9628670899291, 7.22890880573356 46.963886224855806, 7.222417552858861 46.97031354258693, 7.224413465692451 46.97247920430618, 7.222544565493726 46.974589132084134)))",141.9354839,13.63636364,20.45454545,59.09090909,20.45454545,108.0,1.86,70.05347594,11.22994652,0.0,83.0,10.0,38.0,0.0,3.414,10.07142857,55.5,58471.276595745,189.9999999905,2.0,0,Gurbrü,0,0,0,0,0
Kriechenwil,"MULTIPOLYGON (((7.211090747528235 46.926972441231214, 7.211104356024828 46.925268575025626, 7.206922011405349 46.92480677951196, 7.206831288094731 46.92198624398239, 7.205148370682773 46.921536391456144, 7.207071704867868 46.916476545784874, 7.205992097471517 46.912660761303435, 7.207811099849403 46.909135589515934, 7.198793202773999 46.90375925467797, 7.1876478440646085 46.90041720869762, 7.195318499977339 46.899005945683875, 7.199954461149906 46.90245945954684, 7.208804520100667 46.90260675639172, 7.212442524856439 46.90172894681617, 7.217550247244219 46.89734587043217, 7.223515304917336 46.90276599622401, 7.230324089379198 46.90394238048511, 7.23350847758188 46.90732423642355, 7.23289155906968 46.91101461953705, 7.234556331819515 46.91308075636112, 7.232973210049236 46.91599086429636, 7.2268766035757235 46.91410586278154, 7.227094339521206 46.91589930139279, 7.221882285326216 46.91594508284458, 7.2233338582961 46.91929509081655, 7.218552739826545 46.92174738423394, 7.218543667495483 46.924342993500396, 7.216511465337645 46.92766314400381, 7.211090747528235 46.926972441231214)))",93.24894515,6.334841629,16.5158371,51.13122172,32.35294118,197.0,4.74,54.18410042,40.16736402,0.209205021,51.0,39.0,49.0,0.0,1.868,11.25808348,37.18400941,58281.818181818,273.99999992465,2.0,0,Kriechenwil,0,0,0,0,0
Laupen,"MULTIPOLYGON (((7.230324089379198 46.90394238048511, 7.229131077844574 46.90229822921664, 7.236329972542093 46.89809628814187, 7.243143293169485 46.89791714333054, 7.244336304704109 46.90037341774374, 7.25681075991405 46.89827941394902, 7.257441286922843 46.908950473210886, 7.250736834268191 46.911968068032934, 7.251213131648934 46.91379932610436, 7.248028743446252 46.913072794369505, 7.243265769638819 46.91549124932253, 7.241102018680586 46.91896466816453, 7.2398999348149005 46.919048269076484, 7.238802182756427 46.92553729224263, 7.241147380335895 46.93115845832275, 7.234352204370626 46.93301758336483, 7.234202510908107 46.92938890568634, 7.233998383459216 46.92586771489465, 7.231775662349081 46.925907524852725, 7.2335130137474115 46.92401854234209, 7.231190496995597 46.9212995222056, 7.233807864506919 46.920244558316625, 7.232973210049236 46.91599086429636, 7.234556331819515 46.91308075636112, 7.23289155906968 46.91101461953705, 7.23350847758188 46.90732423642355, 7.230324089379198 46.90394238048511)))",767.0702179,15.81439394,18.68686869,57.79671717,23.51641414,1509.0,4.13,39.26829268,30.24390244,4.878048781,14.0,166.0,1065.0,4.526349822,4.11,19.65849917,26.62576192,65052.00286123,1733.9999995607202,6.0,0,Laupen,1,0,0,0,0
Mühleberg,"MULTIPOLYGON (((7.2787113670971735 46.97475036241433, 7.26565628269928 46.9701901317169, 7.257867686482746 46.97561224800665, 7.261746108011655 46.979394194023726, 7.256547662313258 46.97876519668615, 7.251380969773577 46.976519915050744, 7.251054365855353 46.9683708166329, 7.243097931514177 46.96033318609765, 7.23432498737744 46.95268370265364, 7.246432013179379 46.94098952746925, 7.241147380335895 46.93115845832275, 7.238802182756427 46.92553729224263, 7.2398999348149005 46.919048269076484, 7.241102018680586 46.91896466816453, 7.250079090266213 46.91747378523464, 7.266876511227089 46.924092190764526, 7.277931146625861 46.921819042158475, 7.294973520525406 46.92287002505164, 7.294447325323823 46.92398271337982, 7.29826677670083 46.927464094213434, 7.306354759842402 46.93123210674519, 7.304336166181157 46.936232237479345, 7.306862810381862 46.9403724731191, 7.3054112374119775 46.94256003031529, 7.304794318899777 46.95207261979719, 7.308291702524091 46.952641902197655, 7.307257456783049 46.957598241977934, 7.305288760942643 46.95962058784812, 7.30741622257663 46.960792991113415, 7.306277645028377 46.963854376889344, 7.3013604415928945 46.964596832607434, 7.296207357549807 46.96988757603553, 7.292723582422085 46.96991146201038, 7.289031143679943 46.96594838068406, 7.284953130867676 46.96614145898072, 7.2854248920828875 46.97221446808499, 7.2787113670971735 46.97475036241433)))",114.737243,10.72021241,17.39130435,62.76136741,19.84732824,1378.0,26.26,53.3282617,32.86420692,4.564473184,190.0,604.0,521.0,1.344989913,1.71,12.42851111,39.57701608,69329.122541604,2245.99999957258,17.0,0,Mühleberg,0,0,0,0,0
Münchenwiler,"MULTIPOLYGON (((7.118711736491711 46.90239377311602, 7.119691548246384 46.90055057205717, 7.123039238408179 46.9001962634303, 7.127257872351904 46.90445791944218, 7.138230856771121 46.9083672573251, 7.135481940459403 46.91196408703713, 7.134660894498312 46.91939461571174, 7.12667270699842 46.91738421282897, 7.126849617454124 46.918875095758864, 7.125280104180437 46.918966658662434, 7.114851459624926 46.915835605459876, 7.1132320485304 46.91055481452129, 7.119151744548208 46.90562236071586, 7.1176820269162 46.90506104030701, 7.118711736491711 46.90239377311602)))",216.9354839,14.68401487,25.83643123,58.73605948,15.42750929,218.0,2.48,66.12903226,20.96774194,1.209677419,31.0,101.0,87.0,5.836575876,2.4359999999999995,12.6146789,47.27319062,66421.693121693,305.0000000549,3.0,0,Münchenwiler,0,0,0,0,0
Neuenegg,"MULTIPOLYGON (((7.331226555448258 46.91923537587944, 7.327457001892091 46.919034335591164, 7.3269171981939145 46.92359456628859, 7.324644579262941 46.92513521166608, 7.309212544126861 46.9223166666344, 7.294973520525406 46.92287002505164, 7.277931146625861 46.921819042158475, 7.266876511227089 46.924092190764526, 7.250079090266213 46.91747378523464, 7.241102018680586 46.91896466816453, 7.243265769638819 46.91549124932253, 7.248028743446252 46.913072794369505, 7.251213131648934 46.91379932610436, 7.250736834268191 46.911968068032934, 7.257441286922843 46.908950473210886, 7.25681075991405 46.89827941394902, 7.261383214769184 46.89719061159568, 7.266341243694444 46.89360771536897, 7.281029347683457 46.88954112815166, 7.2893804284258215 46.89377093619708, 7.309348629092788 46.891523664063776, 7.325728722824822 46.89373311673691, 7.3494120430615855 46.88902160819879, 7.35347191121173 46.885860697527676, 7.355050496816479 46.88711869220283, 7.3521518870422415 46.8898815032932, 7.3530273669897035 46.891193241411756, 7.349833906455959 46.89695374234513, 7.344676286247339 46.8994458457206, 7.344812371213266 46.9012074363654, 7.342952543345602 46.9010521775289, 7.342603258599723 46.90279386319467, 7.337971833592688 46.90388465604591, 7.338838241209087 46.904748532136125, 7.33660191160236 46.90587117295382, 7.336257163022012 46.90786963284916, 7.337432029894512 46.90979245382417, 7.331711925160063 46.915059311277425, 7.331226555448258 46.91923537587944)))",256.8025653,15.03745986,19.87156618,59.45415626,20.67427756,2477.0,21.83,52.46575342,38.03652968,0.593607306,219.0,635.0,1093.0,0.180407722,3.48,14.53520421,38.08819845,65671.605484299,2781.9999996544466,9.0,2,Neuenegg,1,1,1,1,1
Wileroltigen,"MULTIPOLYGON (((7.222544565493726 46.974589132084134, 7.224413465692451 46.97247920430618, 7.222417552858861 46.97031354258693, 7.22890880573356 46.963886224855806, 7.224445218851168 46.9628670899291, 7.2341390045906735 46.961318482559996, 7.235626866884805 46.963784709462715, 7.239287552468231 46.96364537460945, 7.240385304526706 46.96338063838826, 7.238285059885905 46.960404844022186, 7.243097931514177 46.96033318609765, 7.251054365855353 46.9683708166329, 7.251380969773577 46.976519915050744, 7.256547662313258 46.97876519668615, 7.254960004377447 46.98069398915486, 7.251666748202023 46.97976442663382, 7.251875411816444 46.9831741495429, 7.249643618375247 46.983403056801826, 7.24270782127852 46.98041930044415, 7.237858660326001 46.98190421188033, 7.2321068024328365 46.979724616675746, 7.230587186979989 46.98045313890851, 7.221632796222018 46.975558504563246, 7.222544565493726 46.974589132084134)))",89.63855422,10.21505376,19.35483871,66.12903226,14.51612903,151.0,4.15,61.7433414,28.57142857,2.905569007,57.0,23.0,27.0,0.0,2.158,11.41114983,52.75842044,61181.081081081,246.0000000246,4.0,0,Wileroltigen,0,0,0,0,0
