GMDNAME,KTNAME,LAT_CNTR,LONG_CNTR,HEIGHT_CNTR,BEVDICHTE_SQKM_ 2019,AUSLAENDER_ANTEIL_2019,ALTERSVERTEILUNG_ANTEIL_0_19_ 2019,ALTERSVERTEILUNG_ANTEIL_20_64_ 2019,ALTERSVERTEILUNG_ANTEIL_65PLUS_ 2019,PRIVATHAUSHALTE_2019,DURCHSCH_HAUSHALTSGROESSE_2019,GESAMTFLAECHE_ SQKM_2016,LANDWIRTSCHAFTSFLAECHE_ANTEIL_2004/09,WALD_GEHOELZE_ANTEIL_2004/09,UNPRODUKTIVE_FLAECHE_ANTEIL_2004/09,BESCHAEFTIGTE_TOTAL_2018,BESCHAEFTIGTE_ERSTERSEKTOR_2018,BESCHAEFTIGTE_ZWEITERRSEKTOR_2018,BESCHAEFTIGTE_DRITTERSEKTOR_2018,ARBEITSSTAETTEN_TOTAL_2018,ARBEITSSTAETTEN_ERSTERSEKTOR_2018,ARBEITSSTAETTEN_ZWEITERSEKTOR_2018,ARBEITSSTAETTEN_DRITTERSEKTOR_2018,NEUWOHNUNGEN_PRO_1000_2018,SOZAILHILFEQUOTE_2019,WAEHLERANTEIL_FDP_2019,WAEHLERANTEIL_CVP_2019,WAEHLERANTEIL_SP_2019,WAEHLERANTEIL_SVP_2019,WAEHLERANTEIL_EVP_CSP_2019,WAEHLERANTEIL_GLP_2019,WAEHLERANTEIL_BDP_2019,WAEHLERANTEIL_PDA_SOL_2019,WAEHLERANTEIL_GPS_2019,WAEHLERANTEIL_KLEINERECHTSPARTEIN_2019,AVG_INCOME_PRO_STEUERPFLPERSON,STEUERBARES_EINKOMMEN_GEMEINDE,ANZAHL_FAHRZEUGE,ANZAHL_HALTESTELLEN_OV,Anzahl Filialen Coop,Anzahl Filialen Migros,Anzahl Filialen Denner,Anzahl Filialen Spar
Lugano,Ticino,46.0045061869122,8.95033231844891,324.862458118238,824.6411168,38.43807394,17.33450451,60.30823285,22.35726264,30595,2.012256905,75.93,9.607791524,66.12266386,5.606738615,57112.0,122.0,5529.0,51461.0,10078.0,45.0,961.0,9072.0,3.764135194,3.24,20.33992392,13.98471812,13.91696191,13.14796976,,1.012261425,,0.903688224,11.13895737,21.59382194,84669.72659121,2304.0326,38103.00000012841,236,3,3,2,1
Lugnez,Jura,47.4839584450058,7.0976388702037,459.228086375631,35.68627451,4.395604396,19.23076923,57.14285714,23.62637363,81,2.222222222,5.1,59.1796875,34.5703125,0.1953125,51.0,18.0,22.0,11.0,20.0,7.0,6.0,7.0,0.0,,15.32258065,33.87096774,16.12903226,14.51612903,8.064516129,,,,12.09677419,,54218.421052632,4.1206,,3,0,0,0,0
Luins,Vaud,46.4413209692475,6.27137046432559,493.218243172392,232.9588015,29.90353698,21.54340836,65.75562701,12.70096463,264,2.348484849,2.67,75.0,10.98484848,0.378787879,190.0,95.0,22.0,73.0,53.0,14.0,9.0,30.0,0.0,1.8,22.70759543,3.974813066,10.31090122,34.86816214,3.463203463,7.752853207,1.731601732,1.889020071,11.57024793,0.039354585,108841.92307692,28.2989,422.9999999226514,1,0,0,0,0
Lully (FR),Fribourg,46.8335029252196,6.84617377923052,543.502654393204,214.1818182,18.93039049,27.41935484,60.44142615,12.13921902,441,2.657596372,5.5,66.72794118,20.95588235,0.183823529,347.0,39.0,36.0,272.0,76.0,12.0,6.0,58.0,6.890611542,1.49,16.11793612,11.64619165,22.65356265,28.6977887,4.57002457,3.931203931,1.031941032,,6.388206388,1.965601966,64350.777202073,24.8394,703.9999998122665,3,0,0,0,0
Lully (VD),Vaud,46.5052284753129,6.46542867613915,475.961749090813,399.0243902,15.52567237,24.93887531,59.65770171,15.40342298,303,2.693069307,2.05,65.85365854,13.17073171,0.487804878,217.0,20.0,39.0,158.0,80.0,6.0,7.0,67.0,2.518891688,1.15,29.31330472,3.261802575,16.80257511,10.17167382,1.459227468,13.39055794,0.107296137,2.789699571,19.63519313,0.0,131324.64285714,36.7709,514.0000000660085,1,0,0,0,0
Lumino,Ticino,46.2305368015624,9.06551368445086,316.010843295604,155.6987116,18.39592616,20.62380649,60.34373011,19.0324634,692,2.244219653,10.09,12.48770895,75.41789577,5.801376598,298.0,13.0,169.0,116.0,74.0,5.0,17.0,52.0,14.96598639,2.05,23.96206533,21.11696523,18.18756586,12.85563751,,0.737618546,,0.611169652,10.64278188,9.71548999,67093.853820598,40.3905,1001.0000001778246,3,0,0,1,0
Lumnezia,Graubünden,46.7174982109156,9.17439103100693,1292.8238004148,12.2008702,6.389301635,13.91778108,56.76077266,29.32144626,922,2.14967462,165.48,44.83196325,21.72388781,32.00556093,828.0,252.0,161.0,415.0,237.0,103.0,34.0,100.0,4.885197851,,2.099671136,56.08398685,5.995446496,22.48924867,,3.364533266,5.489501644,,4.47761194,,48001.869158879,46.2258,1148.0000001872122,37,0,0,0,0
Lungern,Obwalden,46.7851103024327,8.15759599801329,751.251894743182,45.42715731,10.75319754,19.9431549,57.65040265,22.40644244,926,2.247300216,46.47,40.43880404,41.32071413,14.62680146,1158.0,126.0,680.0,352.0,172.0,51.0,39.0,82.0,3.770028275,1.27,5.902383655,36.77639047,2.610669694,30.76049943,,,,,,,60945.596432553,54.6682,1284.00000080464,6,0,0,0,0
Lupfig,Aargau,47.441465588831,8.20357730853662,442.01006675791,371.7159763,18.75198981,18.62464183,61.66825852,19.70709965,1402,2.228245364,8.45,51.24260355,27.4556213,0.473372781,2562.0,64.0,490.0,2008.0,237.0,19.0,48.0,170.0,12.86279683,1.19,11.47457194,7.858420649,13.7426527,36.4490161,5.865065167,6.900076668,3.967544084,,8.797597751,1.463071812,71059.893522627,80.0845,2323.00000011529,9,1,1,1,0
Lupsingen,Basel-Landschaft,47.4464080250757,7.69451216879707,481.902690686286,466.2379421,11.03448276,22.20689655,54.13793103,23.65517241,596,2.419463087,3.11,40.44585987,43.94904459,0.0,154.0,12.0,12.0,130.0,80.0,4.0,7.0,69.0,2.109704641,0.63,14.68609865,6.193946188,19.42264574,23.29035874,3.727578475,8.464125561,1.149103139,,23.03811659,,97609.283387622,59.9321,823.0000001063804,4,0,0,0,0
Lüscherz,Bern,47.0460697082491,7.15175517379162,485.22913431935,101.6605166,11.61524501,14.70054446,62.97640653,22.323049,279,1.960573477,5.42,45.06517691,46.55493482,0.744878957,146.0,37.0,33.0,76.0,50.0,13.0,10.0,27.0,7.339449541,1.25,8.793604651,0.484496124,13.6627907,51.40503876,1.477713178,6.080426357,6.007751938,0.072674419,7.703488372,0.799418605,69551.301115242,18.7093,389.99999994800004,6,0,0,1,0
Lussery-Villars,Vaud,46.6307777845828,6.52584812217071,538.015787721612,122.7272727,17.86492375,19.60784314,68.19172113,12.20043573,207,2.212560387,3.74,82.62032086,9.893048128,0.802139037,51.0,19.0,6.0,26.0,28.0,7.0,6.0,15.0,0.0,,12.35421166,2.505399568,18.92008639,27.42980562,0.518358531,6.738660907,1.857451404,4.362850972,21.8574514,0.086393089,66226.767676768,13.1129,303.00000004620745,1,0,0,0,0
Lüsslingen-Nennigkofen,Solothurn,47.1903318147058,7.50196385757906,486.875066702254,138.7964149,11.53136531,21.40221402,58.94833948,19.64944649,466,2.298283262,7.81,60.69142125,25.60819462,3.969270167,522.0,59.0,326.0,137.0,92.0,21.0,15.0,56.0,5.676442763,0.65,18.85661595,4.241585984,22.03780544,20.05532503,0.829875519,7.607192255,2.259105579,,21.99170124,1.060396496,72705.031446541,34.6803,684.0000003556801,2,0,0,0,0
Lussy-sur-Morges,Vaud,46.504193795802,6.44981284825667,508.992405845784,296.5811966,17.57925072,25.64841499,53.17002882,21.1815562,260,2.607692308,2.34,74.15254237,13.13559322,0.847457627,180.0,26.0,16.0,138.0,48.0,7.0,4.0,37.0,8.982035928,,29.86459378,2.933801404,17.37713139,13.69107322,0.777331996,10.28084253,0.100300903,4.388164494,17.90371113,0.200601805,211073.75,50.6577,437.00000006872824,2,0,0,0,0
Luterbach,Solothurn,47.2154400954976,7.58648045244965,479.787084667943,771.6814159,19.3233945,18.49197248,59.40366972,22.1043578,1597,2.15967439,4.52,35.82417582,26.15384615,3.736263736,1270.0,14.0,278.0,978.0,175.0,5.0,37.0,133.0,4.591104735,1.87,12.95899885,21.09336407,20.27004775,27.33410176,1.185575498,4.775234645,1.366705088,,9.797464186,0.36225918,61860.606060606,100.0286,2066.99999981397,7,1,0,1,0
Lüterkofen-Ichertswil,Solothurn,47.1624419070399,7.51248176554417,520.815940489993,187.1331828,7.599517491,20.86851628,56.33293124,22.79855247,363,2.258953168,4.43,52.61958998,33.94077449,0.455580866,172.0,28.0,37.0,107.0,53.0,13.0,6.0,34.0,17.81170483,0.88,29.03790087,6.530612245,19.06705539,23.09037901,1.224489796,8.513119534,2.623906706,,9.329446064,0.466472303,74665.25198939,28.1488,568.999999916719,3,0,0,0,0
Lüterswil-Gächliwil,Solothurn,47.1201893718918,7.43862949794204,624.87441645842,104.5751634,3.4375,16.5625,59.6875,23.75,143,2.223776224,3.06,60.96774194,32.90322581,0.0,183.0,19.0,13.0,151.0,38.0,9.0,8.0,21.0,0.0,,22.56532067,5.225653207,14.96437055,34.91686461,1.306413302,6.532066508,5.106888361,,8.313539192,0.356294537,64435.0,10.3096,267.00000014685,4,0,0,0,0
Luthern,Luzern,47.0598319264842,7.91644258638029,815.694160845131,32.78601695,4.684975767,23.02100162,58.64297254,18.33602585,463,2.602591793,37.76,48.26856992,46.60322495,1.268834259,721.0,306.0,171.0,244.0,182.0,121.0,23.0,38.0,7.722007722,1.18,7.676185486,54.15247577,2.279276919,31.43830233,0.078595756,1.702908043,,,2.410269845,0.026198585,47087.214611872,20.6242,823.9999993276159,10,0,0,0,0
Lütisburg,St. Gallen,47.3945839052628,9.0785417558564,604.057188159786,113.9007092,14.57036115,24.09713574,61.76836862,14.13449564,604,2.637417219,14.1,55.80071174,35.16014235,2.775800712,673.0,120.0,224.0,329.0,155.0,49.0,39.0,67.0,3.194888179,1.14,15.49702907,20.68411755,7.290830255,37.62646539,0.899309459,3.43664686,0.546009314,,8.720089931,3.452705958,60773.767605634,34.5195,957.0000001685792,7,0,1,1,0
Lutry,Vaud,46.5033144770672,6.68694368179956,432.90950826928,1223.167849,26.5558562,19.1341322,57.86625435,22.99961345,4535,2.229327453,8.46,43.41637011,20.04744958,0.711743772,3019.0,107.0,341.0,2571.0,781.0,28.0,70.0,683.0,10.11415982,1.06,33.54706153,2.169754508,16.06326827,13.25941408,0.68723653,12.1417691,0.152325623,2.40001417,17.96733855,0.168266676,125904.51669212,577.0204,6199.0000001504395,43,2,1,0,0
Lütschental,Bern,46.6377846503575,7.95320218735085,772.306328291073,18.40390879,11.0619469,16.81415929,66.37168142,16.81415929,111,2.027027027,12.28,22.37591538,47.84377543,27.82750203,62.0,30.0,11.0,21.0,,11.0,,11.0,0.0,4.17,0.468110006,0.0,2.106495026,81.04154476,0.994733762,4.447045056,4.681100059,0.0,0.526623757,4.856641311,47247.311827957,4.394,,2,0,0,0,0
Lützelflüh,Bern,47.0065909396778,7.68453161827019,630.861958172172,156.1965017,6.88587086,20.13342864,59.08982607,20.77674529,1837,2.248775177,26.87,65.37602383,24.6835443,0.819061802,1603.0,333.0,591.0,679.0,349.0,123.0,61.0,165.0,0.240096038,3.45,5.011738018,0.793964812,8.377515761,43.74719738,4.605523463,5.51291182,12.55308486,0.321806336,7.274933397,7.433198808,54765.74685063,91.2945,2887.0000011915436,11,1,0,0,0
Lutzenberg,Appenzell Ausserrhoden,47.4594629375257,9.56871341249873,595.616552609019,577.3333333,20.24634334,18.86066205,63.81832179,17.32101617,556,2.321942446,2.25,50.66666667,24.88888889,0.888888889,315.0,25.0,49.0,241.0,125.0,13.0,22.0,90.0,1.596169194,1.02,46.68989547,,,48.43205575,,,,,,,66366.548672566,37.4971,897.9999999585539,7,0,0,0,0
Luzein,Graubünden,46.9202544634748,9.76535942182691,1017.26467180904,18.96757272,7.605279698,20.42740415,55.75109994,23.82149591,668,2.353293413,83.88,47.06513958,24.95824386,26.06776426,457.0,165.0,105.0,187.0,175.0,72.0,29.0,74.0,4.450095359,,9.446380178,3.987611305,8.981804104,54.58768873,,6.310491676,11.80797522,,4.878048781,,55624.850894632,27.9793,822.0000000152658,50,0,0,0,0
Luzern,Luzern,47.0539233328276,8.30992871808169,483.095792665146,2826.701031,24.4076492,16.23813171,64.33373452,19.42813378,41369,1.925572288,29.1,27.86377709,22.3254214,1.995184039,82060.0,171.0,7364.0,74525.0,8233.0,49.0,654.0,7530.0,4.397980369,4.01,12.94053937,14.13711686,25.02371927,14.97628073,0.607386548,10.51575869,,,20.76594823,0.108307159,71171.441111557,2837.7477,33369.999990172284,134,9,10,10,5
Lyss,Bern,47.0742386693974,7.30696700087036,490.988263742067,1046.864464,18.96296296,19.09178744,62.24798712,18.66022544,7080,2.16680791,14.83,34.63349025,32.54875588,0.537995965,8495.0,89.0,3165.0,5241.0,930.0,17.0,172.0,741.0,12.35977699,4.71,12.06776274,1.191598477,18.10305818,24.02239903,6.382216524,9.769410611,11.73875335,0.708925676,10.6508541,2.063614767,65393.852395069,419.1092,8351.999997648076,27,1,1,3,0
Lyssach,Bern,47.0670356464428,7.57817477493514,563.752846680582,237.5206612,9.394572025,18.64996521,60.40361865,20.94641614,654,2.172782875,6.05,52.81456954,31.45695364,0.993377483,1487.0,34.0,184.0,1269.0,161.0,12.0,20.0,129.0,0.0,3.46,5.661444032,1.453723147,12.53432402,46.52721693,3.190114683,6.937489905,10.91907608,0.452269423,8.027782265,0.952996285,65452.790346908,43.3952,1044.999999995024,9,0,0,0,0
Madiswil,Bern,47.1655020901629,7.79868406005204,586.529731405899,141.3465688,4.946564886,20.15267176,58.16793893,21.67938931,1418,2.2651622,23.17,62.91018998,29.79274611,0.30224525,1284.0,246.0,300.0,738.0,288.0,93.0,55.0,140.0,0.609942056,1.95,6.180469716,0.815153844,9.35088364,41.22206261,4.72388334,6.54461631,11.02462166,0.347442622,11.09477834,5.595830689,59611.544117647,81.0717,2062.0000009927057,5,1,0,0,0
Madulain,Graubünden,46.585451606621,9.93631067058477,1736.34646679275,12.71498772,26.08695652,19.3236715,57.48792271,23.1884058,92,2.25,16.28,30.70336391,14.49541284,52.17125382,73.0,24.0,5.0,44.0,,5.0,,18.0,0.0,,14.6875,7.1875,20.3125,31.875,,3.75,13.125,,9.0625,,43533.684210526,8.2714,,2,0,0,0,0
Magden,Aargau,47.5270319963575,7.81307953271812,376.885151562281,352.5408348,15.36679537,21.44144144,58.50707851,20.05148005,1611,2.399751707,11.02,47.04813806,41.78019982,0.181653043,760.0,46.0,178.0,536.0,212.0,16.0,31.0,165.0,0.76433121,0.61,14.49416342,9.522834323,19.99795208,25.4505427,1.832889617,10.96149908,2.657177964,,9.492115503,1.151955765,94002.045587376,160.8375,2330.999999508371,5,1,0,0,0
Mägenwil,Aargau,47.4116082062156,8.22964954574902,466.910258882679,610.0574713,23.59868111,23.26895902,63.25953839,13.47150259,838,2.511933174,3.48,38.68194842,30.65902579,0.286532951,2759.0,22.0,528.0,2209.0,195.0,10.0,30.0,155.0,2.36294896,1.56,16.18625277,15.07760532,12.44148805,34.88543976,2.648435575,6.898250801,3.190440995,,5.863513181,0.825326435,73139.620535714,65.5331,1592.999999753085,7,0,0,0,0
Maggia,Ticino,46.2468119679092,8.70807561208889,390.212964764796,23.47278453,10.3871215,18.89612879,57.6466079,23.45726332,1174,2.20528109,111.15,4.560582891,70.00989476,23.32463794,647.0,38.0,189.0,420.0,216.0,18.0,51.0,147.0,2.320185615,1.47,23.93245883,22.13229138,10.94055261,9.489254814,,0.948925481,,0.781468044,13.68964555,14.76416411,54217.330861909,58.5005,1686.00000057324,10,1,1,1,0
Magliaso,Ticino,45.9837191277822,8.88909963548733,329.782706554979,1479.090909,22.37246466,16.84081131,55.62384757,27.53534112,738,2.157181572,1.1,19.09090909,7.272727273,2.727272727,459.0,16.0,68.0,375.0,123.0,5.0,12.0,106.0,23.02426882,1.23,19.94438827,14.68655207,13.16986855,14.6107179,,1.617795753,,0.960566229,9.908998989,22.52275025,83456.989247312,54.3305,1007.0000002207008,3,1,0,1,0
Maienfeld,Graubünden,47.0075623401526,9.53103731885174,566.265813058242,92.97865759,10.37924152,18.42980705,62.3419827,19.22821025,1343,2.210722264,32.33,43.09545876,31.94315724,19.18443003,2010.0,162.0,514.0,1334.0,354.0,55.0,52.0,247.0,2.097902098,0.54,20.66471163,8.484848485,12.00391007,32.02346041,,11.67155425,9.227761486,,5.923753666,,79326.200873362,108.9942,2074.000000011851,7,0,0,0,1
Maisprach,Basel-Landschaft,47.5242220226518,7.84625488385415,417.858746434562,183.0708661,14.94623656,16.66666667,66.12903226,17.20430108,402,2.281094527,5.08,50.59760956,39.24302789,0.0,235.0,66.0,83.0,86.0,68.0,18.0,16.0,34.0,6.389776358,0.87,10.50087873,5.008787346,15.99297012,35.41300527,2.460456942,6.678383128,1.010544816,,22.93497364,,84071.590909091,36.9915,560.0000000814546,2,0,0,0,0
Malans,Graubünden,46.9824112158491,9.57739168830695,629.406161905266,212.1929825,8.350558082,19.84291029,61.30632493,18.85076478,1027,2.339824732,11.4,40.33391916,43.76098418,8.875219684,793.0,148.0,243.0,402.0,234.0,38.0,44.0,152.0,20.50405809,0.42,20.77472409,6.535381952,23.34992426,23.56632763,,11.31789656,6.946548366,,7.509197144,,86932.103688933,87.1929,1388.00000019432,7,0,0,0,0
Malters,Luzern,47.0368145773646,8.18465152822296,552.445687394589,260.1330067,13.19967707,21.11141012,63.61679225,15.27179763,3113,2.363636364,28.57,62.97202797,24.40559441,1.643356643,3724.0,322.0,1651.0,1751.0,511.0,114.0,111.0,286.0,18.25473655,2.45,17.70496224,23.2919813,10.76501259,27.46763754,1.236066163,9.070478245,,,9.834591873,0.094390507,62205.86461126,185.6223,3884.0000004978583,10,1,1,1,0
Mammern,Thurgau,47.6459504007753,8.91593731276202,454.159024185501,121.1397059,27.31411229,20.63732929,59.7875569,19.57511381,286,2.276223776,5.44,44.05850091,42.77879342,0.365630713,481.0,50.0,9.0,422.0,57.0,9.0,6.0,42.0,3.076923077,,17.76094276,14.64646465,10.85858586,37.87878788,0.252525253,7.239057239,2.525252525,,8.501683502,0.336700337,77042.222222222,20.8014,412.9999999470609,3,0,0,0,0
Mandach,Aargau,47.5468193622697,8.1851674428787,539.367657043971,60.28880866,6.28742515,24.25149701,55.98802395,19.76047904,143,2.328671329,5.54,67.44604317,26.25899281,0.0,83.0,36.0,6.0,41.0,34.0,14.0,6.0,14.0,0.0,,12.73388773,5.925155925,3.534303534,58.88773389,0.883575884,3.43035343,4.521829522,,7.64033264,0.207900208,66580.147058823,9.0549,209.00000000940503,1,0,0,0,0
Männedorf,Zürich,47.2536492426032,8.69632736576504,487.266955021769,2381.341719,20.38031517,20.60920856,59.02808346,20.36270798,4974,2.249698432,4.77,29.62184874,23.31932773,0.420168067,4984.0,21.0,901.0,4062.0,767.0,10.0,67.0,690.0,10.40430775,1.7,17.35476077,5.15429952,13.49489329,23.59629535,3.386169784,17.06556357,1.42987883,0.250393528,14.02935901,2.565435443,100477.32931727,500.3771,5465.9999998552885,17,1,1,1,0
Manno,Ticino,46.0346147278149,8.91887041925657,390.246121625416,550.6329114,19.92337165,19.8467433,59.08045977,21.07279693,542,2.378228782,2.37,22.26890756,34.87394958,2.521008403,6279.0,16.0,832.0,5431.0,380.0,4.0,52.0,324.0,5.231689088,1.28,18.85849553,19.85796949,7.890583903,15.33403472,,0.867964229,,0.078905839,11.49395055,23.25092057,85989.575971731,48.6701,1232.99999994246,8,0,1,0,0
Maracon,Vaud,46.5502664406765,6.87144771562914,894.174165384844,122.8310502,13.75464684,25.65055762,61.71003717,12.6394052,227,2.370044053,4.38,67.34234234,22.74774775,3.828828829,115.0,52.0,28.0,35.0,37.0,9.0,5.0,23.0,0.0,1.43,13.59013867,0.862865948,15.99383667,23.32819723,3.143297381,8.906009245,1.386748844,4.807395994,22.74268105,0.832049307,71921.978021978,13.0898,345.000000552,4,0,0,0,0
Marbach (SG),St. Gallen,47.391983238993,9.56866430926765,474.797273822129,481.7351598,18.57819905,21.13744076,62.55924171,16.30331754,873,2.399770905,4.38,72.33560091,5.215419501,2.040816327,678.0,88.0,186.0,404.0,149.0,19.0,30.0,100.0,10.2189781,0.48,12.40965498,22.62375563,9.31405973,33.61516433,0.627301241,4.800218192,0.218191736,,14.56429838,0.804582027,64955.714285714,54.5628,1360.0000000518096,3,0,0,0,0
Marchissy,Vaud,46.4878491963248,6.24692129551387,872.551079745404,39.39899833,12.92372881,22.66949153,62.5,14.83050847,192,2.442708333,11.98,31.99329983,65.07537688,0.083752094,80.0,33.0,18.0,29.0,37.0,10.0,7.0,20.0,0.0,2.81,19.22591502,0.92553639,14.47202356,22.00252419,0.92553639,15.6920488,0.378628523,1.34623475,22.38115271,0.0,81192.073170732,13.3155,313.9999999141734,2,0,0,0,0
Marly,Fribourg,46.7762342868963,7.16105326852816,674.623613018543,1054.145078,28.85229786,21.65151143,57.82747604,20.52101253,3360,2.375595238,7.72,35.27885863,29.70168612,4.280155642,2913.0,15.0,590.0,2308.0,450.0,7.0,76.0,367.0,1.219363492,4.72,14.31894546,15.86327216,26.66063582,14.04755751,5.272680279,6.280692685,0.374773843,,14.39648488,0.432928405,73302.901934623,219.7621,4183.000000890472,8,1,1,1,0
Marsens,Fribourg,46.6554102226754,7.06238806864933,787.056604597718,249.5541401,13.62940276,26.79938744,60.7452782,12.45533435,736,2.622282609,7.85,63.47381865,24.90421456,0.638569604,1005.0,34.0,48.0,923.0,105.0,15.0,11.0,79.0,34.50078411,1.0,20.27200411,17.68026687,22.50449063,13.26661535,4.285347703,6.594816526,0.307929176,,11.54734411,1.231716705,78710.179640719,52.5784,1282.0000006815967,2,0,0,0,0
Märstetten,Thurgau,47.5926315420721,9.06870494881864,471.849930514582,290.060241,15.09172724,21.426099,62.99757702,15.57632399,1216,2.351973684,9.96,65.45820745,19.73816717,1.007049345,1126.0,142.0,326.0,658.0,221.0,44.0,40.0,137.0,2.839900604,1.0,10.49791086,11.00278552,10.89832869,39.29317549,2.611420613,12.5,4.334958217,,6.72005571,2.141364903,69377.667493796,83.8776,2054.999999434875,7,0,0,0,0
Marthalen,Zürich,47.6256657340662,8.64793709293375,439.640368468128,135.7395612,11.36600626,19.81230448,60.84462982,19.34306569,839,2.256257449,14.13,47.27915194,39.15194346,1.766784452,1164.0,92.0,276.0,796.0,206.0,32.0,49.0,125.0,1.021972407,1.05,7.72967721,1.989996042,9.867213646,49.62395192,2.281478283,9.899600561,3.922415344,0.255496779,11.19867574,2.396631761,73757.81938326,66.9721,1225.0000000850694,4,0,0,0,0
Martigny,Valais,46.0986022265575,7.07011811731001,528.082454983145,620.1288739,30.34141514,21.0539337,61.99406235,16.95200396,9134,2.17144734,32.59,33.26160467,39.10236705,5.318167845,14307.0,311.0,2336.0,11660.0,2028.0,52.0,269.0,1707.0,6.458719271,3.14,32.25524263,20.0835905,18.28056278,12.67222317,2.012003985,0.534590431,,,12.4802566,,63335.111111111,470.2632,12945.000000419972,37,3,5,4,0
Martigny-Combe,Valais,46.0957931538712,7.03781154178186,1407.19409556035,61.2670409,11.82373473,18.89179756,61.16928447,19.93891798,1082,2.116451017,37.41,13.37783712,65.15353805,17.86381842,653.0,80.0,89.0,484.0,161.0,18.0,33.0,110.0,1.741401829,1.21,23.34876543,23.87345679,18.02469136,13.7654321,2.839506173,0.725308642,,,15.55555556,,60748.742746615,62.8142,1633.0000004062085,24,0,0,0,0
Maschwanden,Zürich,47.2346896680063,8.42645349859941,447.489720611833,137.5266525,12.86821705,22.01550388,59.53488372,18.4496124,274,2.354014599,4.69,59.61538462,23.71794872,7.692307692,175.0,49.0,49.0,77.0,67.0,18.0,7.0,42.0,0.0,,3.339191564,2.555089901,16.93929972,44.51804786,3.406786535,12.28876572,2.933621739,0.067594971,10.01757469,2.987697715,75078.321678322,21.4724,382.9999999506355,2,0,0,0,0
Masein,Graubünden,46.7016875385522,9.4263088039193,917.564330346882,118.5714286,5.220883534,22.89156627,60.84337349,16.26506024,199,2.48241206,4.2,38.66348449,52.98329356,2.14797136,81.0,27.0,5.0,49.0,,10.0,,23.0,33.26403326,,11.9,6.3,27.0,27.9,,8.0,13.7,,5.2,,63708.0,11.1489,297.0000000297,5,0,0,0,0
Massagno,Ticino,46.0136210031819,8.94154529620618,430.970934266225,8314.864865,42.04453112,17.43864781,61.04339347,21.51795872,3019,2.000993707,0.74,0.0,2.739726027,0.0,1998.0,0.0,374.0,1624.0,459.0,0.0,40.0,419.0,1.595405233,4.19,14.60139385,29.08380078,14.00645929,9.824919259,,1.317355091,,0.696923338,11.77970423,15.1963284,83501.068037975,211.0907,3085.99999993828,6,1,1,1,0
Massongex,Valais,46.2422427436006,6.99005520587271,449.379111506976,274.2081448,17.38173817,21.72717272,64.19141914,14.08140814,762,2.358267717,6.63,34.19062027,47.35249622,3.479576399,331.0,21.0,93.0,217.0,89.0,8.0,17.0,64.0,5.549389567,1.17,19.98241372,35.87601671,12.53022642,15.47592878,3.978896461,2.725873818,,,8.353484282,,58783.592644979,41.56,1322.0000000740322,15,0,0,0,0
Massonnens,Fribourg,46.7000633354162,6.97447212396233,790.781207446009,124.2424242,13.50844278,26.45403377,59.84990619,13.69606004,203,2.60591133,4.29,73.25581395,20.69767442,0.0,89.0,37.0,22.0,30.0,32.0,14.0,7.0,11.0,13.28273245,,45.22821577,7.883817427,12.10235131,19.98616874,3.596127248,1.521438451,0.553250346,,5.947441217,0.899031812,62767.403314917,11.3609,362.000000062445,4,0,0,0,0
